job_id,skill,cluster
3757468020,Database,4693
3757468012,Medicare experience,5461
3757468012,ICD,859
3757468012,Current Procedural Terminology CPT,-1
3757468012,Healthcare Common Procedure Coding System HCPCS,-1
3757468012,Claims processing systems,2951
3757468012,Resource Based Value Scale,5462
3757468012,Geographic practice cost index,5463
3757468012,Microsoft Office,31
3757468011,Accounting team leadership,-1
3757468011,Financial reporting,51
3757468011,Variance analysis,887
3757468011,Cost reduction initiatives,201
3757468011,GAAP,983
3757468011,Accounting policies,5507
3757468011,Procedures and controls,-1
3757468011,AP,2149
3757468011,AR,2150
3757468011,Journal entries,769
3757468011,Financial statements,51
3757468011,Payroll management,2969
3757468009,Registered nurse,422
3757468009,Licensed practical nurse,-1
3757468009,Home care nursing,1988
3757468009,Physician s plan of care,-1
3757468009,Medication profile,-1
3757468009,Ventilator assistance,-1
3757468009,Patient care,3
3757468009,Home health care,1988
3757468002,Warehouse,3353
3757468002,Forklift,3187
3757468002,Inventory,19
3757468002,Stock,1667
3757468002,Load,-1
3757468002,Unload,-1
3757468002,Customer service,74
3757468002,Distribution,1086
3757467987,Office management,2515
3757467987,Time management,159
3757467987,Communication skills,77
3757467987,Organization,78
3757467987,MS Office,31
3757467987,Filing systems,2523
3757467987,Travel arrangements,3705
3757467987,Expense reports,2393
3757467980,Water treatment,1116
3757467980,Wastewater treatment,1116
3757467980,Plant operations,2216
3757467980,Maintenance,103
3757467980,Engineering,48
3757467980,Compliance,129
3757467980,Regulatory requirements,81
3757467980,Continuous improvement,739
3757467877,Microsoft Teams,1063
3757467877,ZOOM,-1
3757467877,Child welfare system,2081
3757467877,Virtual platforms,1754
3757467877,Infant and early childhood development,5515
3757467877,Technical assistance,273
3757467877,Data analysis,51
3757467877,Training and capacity building,-1
3757467819,Emergency response,1135
3757467819,Disaster response,5364
3757467819,Client assessment,-1
3757467819,Online portal,5488
3757467819,Training,90
3757467819,On call,1985
3757467819,Computer skills,1028
3757467819,Volunteering,-1
3757467811,Human Resources,1347
3757467811,Employee Relations,464
3757467811,Compensation,643
3757467811,Benefits,836
3757467811,Recruitment,1267
3757467811,Retention,4838
3757467811,Personnel Records,-1
3757467811,Professional Development,329
3757467705,ION Openlink Endur,-1
3757467705,Energy Trading,-1
3757467705,ETRM systems,3938
3757467705,Trading,213
3757467705,Scheduling,1326
3757467705,Settlements,-1
3757467705,SQL Databases,205
3757467705,C,73
3757467648,Cloud Services,25
3757467648,IT Infrastructure,5516
3757467648,Cybersecurity Advisory,894
3757467648,Managed Services,3612
3757467648,Sales,32
3757467648,IT Recruiting,4938
3757467648,Marketing,84
3757467648,CRM,97
3757467606,3D modeling,1213
3757467606,Piping design,2045
3757467606,3D model,1213
3757467606,General Arrangements,-1
3757467606,Piping isometrics drawings,-1
3757467606,ASME B31 3,4591
3757467606,ASME B31,4591
3757467606,Bentley Plant Space Design Series,-1
3757467595,SBA guidelines,-1
3757467595,SBA financial programs,5517
3757467595,SBA SOPs,-1
3757467595,Credit analysis,3637
3757467595,Loan processing,947
3757467595,Relationship development,-1
3757467595,Compliance,129
3757467595,Loan eligibility,-1
3757467594,Travel healthcare Travel nursing Healthcare facilities Medical Dental Vision 401 k matching Licensure and certification,2157
3757467583,Flooring industry,-1
3757467583,Construction industry,48
3757467583,Relationship cultivation,-1
3757467583,Commercial sales,5518
3757467583,CRM software usage,97
3757467583,Blueprints,1014
3757467583,Project management,16
3757467583,Negotiation skills,367
3757467570,Microsoft Teams,1063
3757467570,Microsoft OneDrive,31
3757467570,Executive support,5092
3757467570,Calendar management,1161
3757467570,Meeting coordination,1162
3757467570,Travel arrangements,3705
3757467570,Communication skills,77
3757467570,Organizational skills,350
3757467565,Scrapy,0
3757467565,AWS,25
3757467565,Proxy Management,-1
3757467565,Web Scraping,-1
3757467565,Amazon Web Services,1592
3757467538,CADCAM prosthetics,5394
3757467538,Biomaterials,5395
3757467538,Digital Solutions,5519
3757467538,Straumann group implant brands,-1
3757467538,CareStack Practice Management Solution,-1
3757467538,Clear Aligners,-1
3757467538,Microsoft Office Suite,31
3757467538,Digital workflows,-1
3757467495,Installation,1337
3757467495,Insulation,2294
3757467495,Fireplaces,5495
3757467495,Gutters,5496
3757467495,Mirrors,5497
3757467495,Shelving,2487
3757467495,Garage doors,5498
3757467495,Windows,31
3757467490,Safety and Environmental Management Systems,-1
3757467490,OSHA,123
3757467490,EPA regulations,2623
3757467490,Risk management,658
3757467490,Safety policies and procedures,8
3757467490,Safety metrics,-1
3757467490,Root cause analysis,491
3757467490,Safety audits,1856
3757467484,Good Manufacturing Practice GMPs,1105
3757467484,Food Safety,24
3757467484,Housekeeping,100
3757467484,Safety Rules,8
3757467484,Physical Requirements,1707
3757467484,Personal Protective Equipment,1501
3757467484,Pallet Jack,1239
3757467484,Record Keeping,1107
3757467481,Quality Control,24
3757467481,Quality Assurance,24
3757467481,Quality Operation,-1
3757467481,CGMP,855
3757467481,SOPs,242
3757467481,Regulatory requirements,81
3757467481,HAACP principles,-1
3757467481,GMPs,968
3757467472,Business planning,4809
3757467472,Strategic planning,219
3757467472,Policy recommendations,-1
3757467472,Research program management,2921
3757467472,Sales data analysis,4068
3757467472,Leadership skills,332
3757467472,Innovation management,-1
3757467472,Communication skills,77
3757467470,General ledger,1603
3757467470,Journal entries,769
3757467470,Financial statements,51
3757467470,Budget development,3296
3757467470,Financial reports,51
3757467470,Accounting reserves,-1
3757467470,Ad hoc analysis,-1
3757467470,Accounting methods,4371
3757467457,Food Quality,3255
3757467457,Sanitation,410
3757467457,Sanitor,0
3757467457,Sani Tech,-1
3757467457,S FDA Good Manufacturing Principles GMPs,-1
3757467457,OSHA Lockout Tagout LOTO equipment standard,5520
3757467457,SQF Food Safety Code for Manufacturing,5521
3757467457,Safety Data Sheets SDS,5245
3757467440,CNC Machining,979
3757467440,G Code Programming,-1
3757467440,Machine Maintenance,-1
3757467440,CAD,1213
3757467440,CAM,5522
3757467440,Robotics,640
3757467440,Micrometers,0
3757467440,Overhead Cranes,5523
3757467417,Financial analysis,51
3757467417,Accounting,461
3757467417,Reporting,525
3757467417,Budgeting,681
3757467417,Forecasting,682
3757467417,Excel skills,2369
3757467417,Financial reporting,51
3757467417,Advanced Excel user,-1
3757467416,Financial Management,1224
3757467416,Quality Management,317
3757467416,Human Resource Management,1347
3757467416,Physical Plant Management,5503
3757467416,Marketing Community Relations,5504
3757467416,State Nursing Center rules and regulations,5505
3757467416,Federal and State laws,285
3757467416,Written and verbal communication skills,77
3757467380,Registered Nursing license,422
3757467380,Nursing service philosophy,-1
3757467380,Care planning,3
3757467380,Recruitment,1267
3757467380,Performance appraisals,-1
3757467380,Certification laws,-1
3757467380,Quality assurance program,245
3757467380,Nursing services supervisor,450
3757467373,Test Automation,3369
3757467373,Quality Assurance,24
3757467373,ISO 9001,1045
3757467373,QMS,2281
3757467373,Automation Projects,5027
3757467373,Coding,729
3757467373,Java,1591
3757467373,Python,71
3757467321,Python,71
3757467321,Measurement instrumentation,-1
3757467321,Data analysis,51
3757467321,Test protocols,-1
3757467321,Product testing,5524
3757467321,Electro mechanical assemblies,2824
3757467321,Data logger interfaces,-1
3757467321,Documentation practices,192
3757467313,Construction litigation,1485
3757467313,Construction defect litigation,1485
3757467313,Breach of contract,5525
3757467313,Business tort claims,-1
3757467313,Delay claims,-1
3757467313,Lien and bond claims,-1
3757467313,Construction project management,48
3757467313,Contract negotiations,147
3757467304,Clinical Support,2841
3757467304,Clerical,1494
3757467304,Patient Care,3
3757467304,Sterile Techniques,2311
3757467304,Infusion Monitoring,-1
3757467304,Medical Equipment,1421
3757467304,Data Entry,237
3757467304,CPR Certification,523
3757467302,Solidworks,2096
3757467302,Mechanical design,48
3757467302,Modeling,1321
3757467302,Mathematical calculations,4787
3757467302,Experimental testing,-1
3757467302,Engineering support,2215
3757467302,CAD,1213
3757467302,Written communication skill,77
3757467276,Data entry,237
3757467276,Attention to detail,418
3757467276,Software programs,3865
3757467276,Data entry clerk,-1
3757467276,Typing proficiency,-1
3757467276,Payroll support,-1
3757467276,Filing,2563
3757467276,Microsoft Excel,31
3757467274,Media communications,-1
3757467274,Journalism,4620
3757467274,Adobe Creative Cloud,647
3757467274,Adobe Premiere Pro,389
3757467274,Photoshop,389
3757467274,YouTube posting guidelines,-1
3757467274,Facebook Live,-1
3757467274,Visual media,-1
3757467274,Technology,570
3757467272,Lean principles,246
3757467272,Six Sigma,2162
3757467272,Process design,5526
3757467272,Change management,1255
3757467272,Value stream maps,973
3757467272,Technology implementation,1709
3757467272,Standard work definition,-1
3757467272,Facilitation,1615
3757467269,LO ISR Scheduler,-1
3757467269,Top Secret clearance,5527
3757467269,SCI,-1
3757467269,SAP SAR eligibility,-1
3757467269,RPA squadron flight scheduler,5528
3757467269,DoD flying squadron flight scheduler,5528
3757467269,Patriot Excalibur PEX,-1
3757467269,Immigration Reform Act of,-1
3757467177,Delivery driver,1750
3757467177,Commercial drivers license,117
3757467177,Driving,2387
3757467177,Physical strength,446
3757467177,Time management,159
3757467177,Organizational skills,350
3757467177,Customer service,74
3757467177,Inventory management,19
3757467141,Tool Die Making,-1
3757467141,Metalworking,4625
3757467141,Machine Tools,-1
3757467141,Blueprint Reading,4446
3757467141,Quality Inspection,1629
3757467141,Fixture Design,5529
3757467141,Heat Treatment,4232
3757467141,Technical Knowledge,479
3757467117,Tax preparation,285
3757467117,Journal entries,769
3757467117,Tax payments,285
3757467117,Tax True Up,-1
3757467117,Accounting,461
3757467117,Finance,715
3757467117,Hybrid Tax Manager,-1
3757467116,CT scanning,801
3757467116,Radiologic Technology,275
3757467116,Medical Imaging,935
3757467116,Patient Care,3
3757467116,Radiology,238
3757467116,Healthcare,276
3757467116,Quality Assurance,24
3757467116,Medical Equipment,1421
3757467099,Auditing,2508
3757467099,Data analysis,51
3757467099,CPA,825
3757467099,CISA,3518
3757467099,CIA,1636
3757467099,IT audit,1442
3757467099,Excel,138
3757467099,Data analytics,51
3757467098,AMS,1586
3757467098,WorkSmart,-1
3757467098,RSC Portal,-1
3757467098,Microsoft Office suite,31
3757467098,Procedural documents,-1
3757467098,Training,90
3757467098,Fast paced dynamic environment,1621
3757467098,Risk management,658
3757467089,DAS,-1
3757467089,BDA,-1
3757467089,Structural Engineering,567
3757467089,Site Surveys,3553
3757467089,Designing,3391
3757467089,Implementing,-1
3757467089,Commissioning,44
3757467089,Maintaining,4634
3757467089,Two Way Radio Communication,4218
3757467089,Engineering Drawings,938
3757467089,Florida Laws,-1
3757467089,Building Codes,2209
3757467073,Food Prep,5530
3757467073,Sanitation,410
3757467073,Stocking,1253
3757467073,Customer Service,74
3757467073,Food Quality,3255
3757467073,Inventory Management,4
3757467073,Safety Regulations,8
3757467073,Teamwork,181
3757467065,Project Management,62
3757467065,Financial Management,1224
3757467065,Procurement,14
3757467065,Contract Management,96
3757467065,Quality Management,317
3757467065,Risk Management,202
3757467065,Stakeholder Engagement,821
3757467065,Capacity Development,-1
3757467063,Mechanical Design,48
3757467063,Sheet Metal Design,-1
3757467063,Plastics,5531
3757467063,Casting,4340
3757467063,Structural Analysis,2736
3757467063,Thermal Analysis,-1
3757467063,ANSYS,5181
3757467063,PTC Creo,-1
3757467055,PLC,2875
3757467055,Controls,2237
3757467055,Automation,1185
3757467055,Manufacturing,48
3757467055,Electrical,48
3757467055,Maintenance,103
3757467052,CISSP,3231
3757467052,CISA,3518
3757467052,CRISC,5511
3757467052,CISM,3492
3757467052,NIST,28
3757467052,CIS,29
3757467052,PCI,4870
3757467052,ISO 27001 2,1045
3757467049,Advanced Driver Assistance System Calibrations,5532
3757467049,ADAS Calibrations,5533
3757467049,EV vehicles,5534
3757467049,Collision repair,103
3757467049,OE scan tools,5535
3757467049,ASE certifications,35
3757467049,I CAR certifications,-1
3757467049,Diagnostic scan tools,5536
3757467037,AI,218
3757467037,IoT,1822
3757467037,Telematics,1823
3757467037,Data analytics,51
3757467037,Automotive market valuations,5514
3757467037,Internet access,534
3757467037,Valid drivers license,117
3757467037,Background check,412
3757467019,Employee Benefits Brokerage,-1
3757467019,Benefits Administration,2882
3757467019,RFP preparation,-1
3757467019,Eligibility,-1
3757467019,Benefits Implementation,-1
3757467019,COBRA,2914
3757467019,FSA,5157
3757467019,HRA,-1
3757467005,Lean process improvement,4511
3757467005,Manufacturing PEAK,-1
3757467005,Continuous Improvement,24
3757467005,LEAN program,2161
3757467005,Kaizen,975
3757467005,6S events,-1
3757467005,Lean Principles,246
3757467005,Six Sigma Green Belt Certified,5276
3757466997,Accounting,461
3757466997,Tax compliance,824
3757466997,Financial reporting,51
3757466997,Capital call process,-1
3757466997,Private equity accounting,-1
3757466997,Regulatory compliance,81
3757466997,Investment management,-1
3757466997,CPA,825
3757466992,Sales Experience,577
3757466992,Sales,32
3757466992,Outbound Calls,2470
3757466992,Sales Process,4570
3757466992,Sales Quota,5537
3757466992,Sales Strategies,32
3757466992,Cold Calling,368
3757466992,Product Demonstrations,693
3757466964,MS Office applications,31
3757466964,Legal terminology,4934
3757466964,Document research,-1
3757466964,File collection,-1
3757466964,Document review,1901
3757466964,Deposition preparation,4751
3757466964,Litigation support,2321
3757466964,Legal principles,-1
3757466956,Microsoft Office,31
3757466956,Excel,138
3757466956,PowerPoint,565
3757466956,Client service,946
3757466956,Communication skills,77
3757466956,Organization,78
3757466956,Time management,159
3757466956,Adaptability,421
3757466949,CADCAM prosthetics,5394
3757466949,Biomaterials,5395
3757466949,Implant,-1
3757466949,Regenerative,-1
3757466949,Restorative,-1
3757466949,SAP CRM,97
3757466949,Consultative selling,545
3757466949,Microsoft Word,31
3757466922,Marketing,84
3757466922,Campaign Management,3483
3757466922,Brand Management,3717
3757466922,Vendor Management,145
3757466922,Data Analysis,51
3757466922,Project Management,62
3757466922,Microsoft Office,31
3757466922,Communication Skills,198
3757466919,Recruitment,1267
3757466919,Talent acquisition,5392
3757466919,Employee relations,464
3757466919,Performance management,91
3757466919,Organizational development,-1
3757466919,HRIS,924
3757466919,HR certification,1701
3757466919,Bilingual English and Spanish,185
3757466915,Predictive maintenance,4302
3757466915,Preventative maintenance,305
3757466915,Corrective maintenance,741
3757466915,Routine maintenance,2270
3757466915,Troubleshooting,177
3757466915,Electrical systems,48
3757466915,Electronic systems,281
3757466915,Mechanical systems,48
3757466904,Food Manufacturing,18
3757466904,Food Safety,24
3757466904,Good Manufacturing Principles GMPs,1105
3757466904,OSHA Lockout Tagout LOTO,5520
3757466904,SQF Food Safety Code,5521
3757466904,Personal Protective Equipment PPE,1501
3757466904,Manufacturing machines,-1
3757466904,Housekeeping,100
3757466881,Chemistry,1959
3757466881,Polymer synthesis,-1
3757466881,Analytical techniques,4876
3757466881,NMR,-1
3757466881,GPC,-1
3757466881,GC,-1
3757466881,LC MS,3105
3757466881,DSC,-1
3757466881,TGA,-1
3757466867,Merchandising,178
3757466867,Fashion,2933
3757466867,Retail sales,32
3757466867,Supervisory experience,21
3757466867,Specialty retail apparel,-1
3757466867,Communication,156
3757466867,Problem solving,83
3757466867,Store systems,5473
3757466850,React JS,942
3757466850,JavaScript,390
3757466850,TypeScript,0
3757466850,Redux,3648
3757466850,Jest framework,-1
3757466850,React Testing Library,-1
3757466850,SonarQube,0
3757466850,Veracode,-1
3757466848,Leadership,265
3757466848,Sales,32
3757466848,Business development,249
3757466848,Market share growth,5538
3757466848,Branch management,-1
3757466848,Showroom management,-1
3757466848,Architectural panels,-1
3757466848,Product line management,2503
3757466838,Sales,32
3757466838,Customer service,74
3757466838,Retail,32
3757466838,Technology,570
3757466838,Inventory control,19
3757466838,Merchandising,178
3757466838,Communication skills,77
3757466838,Adaptability,421
3757466834,Asset Protection,2950
3757466834,Security programs,3334
3757466834,Shortage control,-1
3757466834,Investigation procedures,-1
3757466834,Confidentiality maintenance,1666
3757466834,Law enforcement collaboration,1776
3757466834,Security systems utilization,2617
3757466834,Retail operations understanding,32
3757466833,Visual Merchandising,178
3757466833,Merchandising standards,3469
3757466833,Store sales,-1
3757466833,Merchandising excellence,-1
3757466833,Customer Experience,74
3757466833,Omni support,-1
3757466833,Store compliance,-1
3757466833,Markdowns,-1
3757466833,Register operation,-1
3757466808,Insurance Defense,5439
3757466808,Personal Injury Litigation,4341
3757466808,Legal Research,1096
3757466808,Analytical Skills,340
3757466808,Written Communication,77
3757466808,Verbal Communication,77
3757466808,Trial Experience,-1
3757466808,Drafting Legal Documents,-1
3757466777,Aircraft maintenance,3800
3757466777,Repair,103
3757466777,Inspections,2011
3757466777,Troubleshooting,177
3757466777,Disassembly,-1
3757466777,Service Bulletins,-1
3757466777,FAA Advisory Directives,5539
3757466777,AMM,-1
3757466777,EMM,-1
3757466777,IPC,-1
3757466754,Academic program planning,-1
3757466754,Faculty governance,-1
3757466754,Online learning,420
3757466754,Accreditation,279
3757466754,Educational policy,-1
3757466754,Open educational resources,-1
3757466754,International student education,-1
3757466754,Teaching and learning,1032
3757466748,Project management,16
3757466748,Waterfall methodologies,-1
3757466748,Stakeholder management,504
3757466748,Project scoping,109
3757466748,Microsoft Project,140
3757466748,Excel,138
3757466748,RFPs,3968
3757466748,Vendor management,653
3757466744,Paramedic Certification,-1
3757466744,BCLS,685
3757466744,ACLS,684
3757466744,PALS,233
3757466744,Emergency Department,3461
3757466744,Triage,3121
3757466744,IVs,928
3757466744,Clinical competence,2798
3757466737,Project Management,62
3757466737,Substation equipment,-1
3757466737,Maintenance practices,-1
3757466737,Substation design,5104
3757466737,Database analysis,-1
3757466737,Cascade,-1
3757466737,SAP,97
3757466737,Microsoft Office,31
3757466695,Google Ads,2071
3757466695,Bing,5540
3757466695,YouTube,-1
3757466695,SEO,378
3757466695,Microsoft Office Suite,31
3757466695,Google Workspace,3840
3757466695,Wide Orbit,-1
3757466695,TapClicks,0
3757466691,Early Childhood Education,3680
3757466691,Child Development,165
3757466691,School Readiness,-1
3757466691,Developmentally Appropriate Practices,-1
3757466691,Social Emotional Development,-1
3757466691,Physical Development,-1
3757466691,Cognitive Development,-1
3757466691,Parent Engagement,-1
3757466619,Data Strategy,3797
3757466619,Wireframing,0
3757466619,Business Process Modeling,-1
3757466619,Financial Reporting,525
3757466619,Automation Solution Design,1981
3757466619,Business Systems Analyst,1376
3757466619,Solution Lead,-1
3757466619,Remote Charitable Contribution,-1
3757466617,Data management,51
3757466617,Clinical research,1230
3757466617,Database management,1916
3757466617,Protocol management,-1
3757466617,Regulatory compliance,81
3757466617,Quality control,15
3757466617,Electronic medical records,281
3757466617,Research policies,-1
3757466588,Java,1591
3757466588,Microservices,0
3757466588,Spring framework,5510
3757466588,Hibernate,1712
3757466588,Git,677
3757466588,Splunk,4584
3757466588,Dynatrace,0
3757466588,Agile,393
3757466586,SAP S 4HANA,466
3757466586,EAM processes,-1
3757466586,ERP deployment,97
3757466586,MES Deployment,-1
3757466586,Supply Chain expertise,2959
3757466586,Testing,700
3757466586,Training,90
3757466586,Change management,1255
3757466586,Business process,5396
3757466580,ETAS ISOLAR Configuration,988
3757466580,ARXMLs,0
3757466580,RTEs,0
3757466580,C C,73
3757466580,AUTOSAR BSW,4844
3757466580,AUTOSAR RTE,-1
3757466580,Communication Services,-1
3757466580,Memory Services,-1
3757466569,Fundraising,1076
3757466569,Relationship building,369
3757466569,Strategic planning,219
3757466569,Communication skills,77
3757466569,Writing,132
3757466569,Teamwork,181
3757466569,Critical thinking,227
3757466569,Sales,32
3757466554,CPT HCPCS codes,5172
3757466554,Epic,5054
3757466554,Excel,138
3757466554,Revenue cycle,1316
3757466554,Coding,729
3757466554,Billing regulations,-1
3757466554,Revenue integrity,-1
3757466554,Certified Professional Coder CPC,279
3757466552,AutoCAD,49
3757466552,Revit,1213
3757466552,Navisworks,1594
3757466552,MS Word,31
3757466552,MS Excel,31
3757466552,MS Outlook,878
3757466552,Bluebeam,3376
3757466552,CAD,1213
3757466536,Manufacturing partnerships,5432
3757466536,Equipment manufacturers,5433
3757466536,Go to market strategy,2331
3757466536,Forecasting,682
3757466536,Inventory management,19
3757466536,P L optimization,-1
3757466536,Budgeting,681
3757466536,Relationship building,369
3757466527,Auto Parts Coordination,-1
3757466527,Vendor Management,145
3757466527,Physical activity,3140
3757466527,Vendor Management,145
3757466527,Inventory Management,4
3757466527,Vehicle Parts Inspection,1010
3757466527,Ability to follow guidelines and standards,-1
3757466527,Ability to lift objects over 50 lbs,-1
3757466520,Technical Design,1559
3757466520,Pattern Making,-1
3757466520,Apparel Manufacturing,-1
3757466520,Adobe Illustrator,389
3757466520,PLM,97
3757466520,Product Development,331
3757466520,Size and Fit Standards,-1
3757466520,Garment Development,-1
3757466518,Client Onboarding,5174
3757466518,Account Management,821
3757466518,Healthcare Administration,2364
3757466518,Communication Skills,198
3757466518,Interpersonal Skills,1193
3757466518,Project Management,62
3757466518,Problem solving,83
3757466518,Analytical Skills,340
3757466514,Recruiting,89
3757466514,Sourcing,14
3757466514,Microsoft applications,31
3757466514,Applicant tracking systems,5414
3757466514,Recruiting techniques,5541
3757466514,Employment policies,5542
3757466514,HR policies,2401
3757466514,SAP,97
3757466502,CGMP,855
3757466502,EDMS,-1
3757466502,SOPs,242
3757466502,MS Office,31
3757466502,Quality Systems,1502
3757466502,CGMPs,0
3757466502,FDA,241
3757466502,Document control,4952
3757466489,Franchise Sales,4344
3757466489,Lead Generation,692
3757466489,Territory Approval,-1
3757466489,Sales Process,4570
3757466489,Prospective New Franchisees,-1
3757466489,Pipeline Maintenance,-1
3757466489,Sales Processes,4570
3757466489,Financing Resolution,-1
3757466487,Construction site management,48
3757466487,Risk assessment,1543
3757466487,Project milestone communication,-1
3757466487,Timeline management,-1
3757466487,Safety regulations compliance,8
3757466487,Quality regulations compliance,24
3757466487,Subcontractor management,3533
3757466487,Construction document reading,48
3757466486,PLCs,204
3757466486,Power distribution,47
3757466486,Power Systems,3802
3757466486,Electrical Engineering,48
3757466486,Controls,2237
3757466486,Transformers,-1
3757466482,Collision Estimating,-1
3757466482,Sales,32
3757466482,CCC1,0
3757466482,Repair Process,5543
3757466482,Estimating Software,903
3757466482,Physical Damage Appraisers License,-1
3757466482,Automotive Services,5544
3757466482,Mechanical Repair,48
3757466480,SAP,97
3757466480,Warehouse Management System WMS,761
3757466480,Computer skills,1028
3757466480,Problem solving,83
3757466480,Leadership,265
3757466480,Teamwork,181
3757466480,Quality systems,15
3757466480,Inventory control,19
3757466474,Health law,-1
3757466474,Legal research,1096
3757466474,Legal writing,2314
3757466474,Risk management,658
3757466474,Health billing,-1
3757466474,Governance agreements,-1
3757466474,Employment agreements,-1
3757466474,Outside counsel,-1
3757466472,Merchandising,178
3757466472,Inventory management,19
3757466472,Financial performance assessment,3386
3757466472,Regulatory policies,81
3757466472,Leadership,265
3757466472,Customer relationship skills,-1
3757466472,Microsoft Office,31
3757466472,Supervisory experience,21
3757466459,Accounting Specialist,-1
3757466459,Sagitta,5545
3757466459,BenefitPoint,-1
3757466459,Excel,138
3757466459,Accounts Payable,880
3757466459,Accounts Receivable,880
3757466459,Insurance Industry,70
3757466459,Time Management,1269
3757466440,Information Systems Security,805
3757466440,Vulnerability Management,4868
3757466440,Incident Response Planning,2054
3757466440,Network Configuration,5546
3757466440,System Analysis,4990
3757466440,Data Processing Systems Maintenance,-1
3757466440,Cybersecurity Standards,-1
3757466440,Windows Server,31
3757466428,Microsoft Office,31
3757466428,Excel,138
3757466428,Leadership,265
3757466428,Analytical skills,222
3757466428,Numerical skills,-1
3757466428,Budget management,2257
3757466428,Business development,249
3757466428,Cross functional teams,1460
3757466427,Customer service,74
3757466427,Sales,32
3757466427,Computer skills,1028
3757466427,Teamwork,181
3757466427,Bilingual,185
3757466427,Data entry,237
3757466427,Phone assistance,5547
3757466427,Cash transactions,5548
3757466424,X ray License,-1
3757466424,Dental Hygienist certification,857
3757466424,Oral health assessments,1915
3757466424,Dental cleanings,-1
3757466424,Oral hygiene practices,4305
3757466424,Patient records,3873
3757466424,Periodontal therapies,5549
3757466424,Fluoride application,5550
3757466419,Digital Marketing,32
3757466419,Data Collection,51
3757466419,Data Aggregation,-1
3757466419,Reporting,525
3757466419,Analysis,52
3757466419,Web Analytics,1749
3757466419,Data Integration,51
3757466419,Data Hygiene,-1
3757466418,Financial Planning and Analysis,51
3757466418,Operations Finance,-1
3757466418,Commercial Finance,715
3757466418,Accounting,461
3757466418,Finance,715
3757466418,Economics,1562
3757466418,Business Administration,419
3757466418,Analytical skills,222
3757466375,3D animation software,1213
3757466375,Blender,3460
3757466375,Maya,4395
3757466375,Cinema 4D,4394
3757466375,Artistic skills,-1
3757466375,Creative skills,-1
3757466375,Portfolio showcasing,-1
3757466375,Communication skills,77
3757466374,Lean Six Sigma,1837
3757466374,IT Project Management,4297
3757466374,Change Management,799
3757466374,Stakeholder Management,1149
3757466374,Data Analysis,51
3757466374,Presentation Skills,2164
3757466374,Risk Management,202
3757466374,Team Leadership,1133
3757466368,Respiratory Care,5551
3757466368,Acute care,333
3757466368,ICU,333
3757466368,RRT,1173
3757466368,BLS,232
3757466368,Medication administration,1368
3757466368,Mechanical ventilation,4937
3757466368,Endotracheal intubation,-1
3757466356,HR Systems,2618
3757466356,Regulatory Compliance,81
3757466356,Benefits Administration,2882
3757466356,Data Analysis,51
3757466356,Payroll Processing,879
3757466356,Benefits Communication,-1
3757466356,Vendor Management,145
3757466356,Project Management,62
3757466348,Brand Management,3717
3757466348,Marketing,84
3757466348,Consumer Insights,1659
3757466348,Innovation,315
3757466348,Digital Marketing,32
3757466348,Retail Channels,-1
3757466348,Marketing Strategy,331
3757466348,Team Leadership,1133
3757466346,Telework,1176
3757466346,Clinical case management,33
3757466346,Counseling,308
3757466346,Social work,314
3757466346,Marriage and family therapy,4965
3757466346,Clinical psychology,1542
3757466346,Risk assessment,1543
3757466346,Safety planning,4015
3757466343,OSHA,123
3757466343,Construction Health and Safety Technologist CHST,-1
3757466343,Occupational Health and Safety Technologist OHST,8
3757466343,Certified Safety Professional CSP,-1
3757466343,Associate Safety Professional ASP,-1
3757466343,NEBOSH Certificate Diploma,-1
3757466343,Safety Trained Supervisor Construction STS C,-1
3757466343,JHA meetings,-1
3757466337,Commercial Construction Industry,48
3757466337,Estimating,1123
3757466337,Sales,32
3757466337,Strategic Business Plan,-1
3757466337,Revenue Growth,32
3757466337,CRM Software,97
3757466337,Sales Management,544
3757466337,Construction Estimating,199
3757466328,Smart Home solutions,5552
3757466328,TV solutions,5553
3757466328,Customer experience,74
3757466328,Aptitude to build rapport,-1
3757466328,Work at heights,5197
3757466328,Lift over 70 lbs,-1
3757466328,Valid driver s license,117
3757466328,Driving record,3544
3757466323,Forklift repair,-1
3757466323,Preventative maintenance,305
3757466323,Diagnosis,701
3757466323,Repair,103
3757466323,Electric units,2877
3757466323,Liquid propane units,-1
3757466323,Mechanical aptitude,717
3757466323,Troubleshooting,177
3757466321,Complex business litigation,5554
3757466321,Breach of contract,5525
3757466321,Lease issues,-1
3757466321,Real estate disputes,1257
3757466321,Fraud,5555
3757466321,Employment litigation,4081
3757466321,Commercial litigation,4080
3757466321,Florida Barred,2765
3757466281,Data Warehousing,5389
3757466281,Business Intelligence,593
3757466281,Cloud,25
3757466281,Sales,32
3757466281,Services Delivery,-1
3757466281,Technical Implementation,503
3757466281,Roadmapping,-1
3757466281,Solution Architecture,1803
3757466278,Project management,16
3757466278,Event planning,344
3757466278,Communication skills,77
3757466278,Time management,159
3757466278,Interpersonal skills,77
3757466278,Efficiency improvement,-1
3757466278,Attention to detail,418
3757466278,IT savvy,-1
3757466275,Cisco network infrastructure,-1
3757466275,LAN,536
3757466275,WLAN,4270
3757466275,MAN,-1
3757466275,WAN,536
3757466275,Firewalls,536
3757466275,TCP IP,536
3757466275,Routing,2390
3757466247,NAV calculations,-1
3757466247,Investor allocations,-1
